Time,Angle_Hip_Knee_Left,Angle_Hip_Knee_Right,Angle_Shoulder_Elbow_Left,Angle_Shoulder_Elbow_Right,Angular_Velocity_Hip_Knee_Left,Angular_Velocity_Hip_Knee_Right,Angular_Acceleration_Hip_Knee_Left,Angular_Acceleration_Hip_Knee_Right,Angular_Velocity_Shoulder_Elbow_Left,Angular_Velocity_Shoulder_Elbow_Right,Angular_Acceleration_Shoulder_Elbow_Left,Angular_Acceleration_Shoulder_Elbow_Right
240.42842888832092,178.3154370922128,184.0309256217256,167.17186659190438,72.29958284909662,3.5490461310927803,-0.976781598872947,35.099227000691734,-31.131415225837785,9.700200784373585,5.70855905542751,170.2992953249925,93.55355122576654
240.5851662158966,178.29085813806964,184.01337868019564,168.31959142685557,72.1532378521917,-0.15681621298081413,-0.11195126139613756,-23.643776510634638,5.51770500909689,7.322600510698323,-0.9336958793958244,-15.16933018094999,-42.378258182410285
240.7592749595642,177.72692072245624,183.71143964146,174.0287055934151,65.28315833034084,-3.238995375729258,-1.7341980211636159,-17.702609862217756,-9.317434182768958,32.79050808303474,-39.45855548166368,146.27586780453797,-221.26895404987295
240.9151964187622,177.49606447202402,183.3408956357862,175.8119664906052,63.438194171877946,-1.4805931885172443,-2.376478565424754,11.277486731182353,-4.119256884618643,11.4369177043526,-11.832650668821998,-136.95093984187332,177.1783368045621
241.0688636302948,174.7716430334587,182.8925292521829,220.55947620322084,55.6252993168538,-17.729360814147824,-2.9177752308482288,-105.73997838298915,-3.5225254628158957,291.1975122495453,-50.842953269618185,1820.5614050975055,-253.86224043326322
241.22664427757263,174.62418701751125,182.80151972520682,231.50280056402505,50.905949902362245,-0.9345633858872647,-0.576810455187345,106.44396329980201,14.836830853778517,69.35783665238984,-29.91082554111575,-1406.0005420469818,132.66600238775527
241.36911392211914,174.65748626595865,181.9568481000308,234.0214364525321,49.293069294321135,0.23372872553588586,-5.928783130361953,8.200287964091643,-37.56570525749766,17.678403680475583,-11.320871987678677,-362.73995865163863,130.48361012347746
241.50859999656677,173.96650871803573,181.6016208077419,238.24972113216438,48.501700830652155,-4.953738576837969,-2.546686425118853,-37.18985800493955,24.246841260937938,30.31331046039104,-5.673458564253233,90.58185076861606,40.48729198086143
241.65068674087524,168.18892655577014,181.14201425682518,238.46411332888957,48.91862351662743,-40.66235869070518,-3.234689859026691,-251.31563319054914,-4.842136662757056,1.5088824630940807,2.934282772150296,-202.72424523122487,60.58088935950309
241.79415321350098,167.04466265248246,181.04002409390975,238.0672209519837,51.82929242507077,-7.975827957189507,-0.7108989372136725,227.8339331502666,17.591503266389967,-2.766446889241217,20.288147155025808,-29.800198430253083,120.96111422595114
241.93683457374573,166.0454439742439,181.0356831552245,238.0900139547091,53.21919559521926,-7.003147969184773,-0.030424006876678865,6.817148268955599,4.769192900668517,0.15974758501247066,9.741308659829835,20.508596702710072,-73.9188249754857
242.0788698196411,163.7346793348346,181.63724667702493,237.80199204385104,54.49066051996194,-16.26895229308983,4.23531158064469,-65.23595087609216,30.03293697018867,-2.0278199896255886,8.951756423044193,-15.401582620198965,-5.558847255188877
242.21622037887573,162.7629258023956,181.89049224976935,237.74115103516849,54.556636722108486,-7.07498781114574,1.8437898917603264,66.93794720004864,-17.411808894052044,-0.44296149226907294,0.4803489881234842,11.538784451902346,-61.67726933277382
242.41963958740234,156.89000544753785,185.41719423869736,242.4819956022643,55.86124180978219,-28.871021558858697,17.337113906166078,-107.14835587840564,76.16450838947647,23.305786122334766,6.413381986505165,116.74781249331734,29.166532705319813
242.57674551010132,153.37592208046198,186.1020495190863,235.40160621075242,57.96025816208634,-22.367605922846632,4.3591945397321075,41.39510162499119,-82.60617514274446,-45.067615974468275,13.360517008171628,-435.2057575054698,44.219434266508436
242.7499167919159,153.70607881392917,186.50935066683417,233.5550162621172,59.4531919422887,1.906532826965559,2.3520132407634446,140.17415876036512,-11.590728427579991,-10.663372871562393,8.621139513195553,198.6717586334237,-27.36814929885897
242.9063971042633,153.26367914967656,186.349145338165,234.7088349753816,59.19206042430804,-2.8271905750699466,-1.0238050158891312,-30.251239475582455,-21.57343761659743,7.373571128249871,-1.6687819321379107,115.26653883312346,-65.75856918337523
243.0649335384369,152.44805959996734,186.4331803208498,230.10504128398154,60.486859565364284,-5.144682066055498,0.530067319369637,-14.618037191678567,9.801357923550933,-29.0393417475209,8.167202370898224,-229.68166948867864,62.04242169510741
243.22450017929077,152.1778981148547,186.38916659258123,230.1528808384858,61.37986165331898,-1.693095020782042,-0.2758328935988009,21.631006498621094,-5.050555734305492,0.29980924739822057,5.596420925927979,183.8676983980977,-16.111020644498982
243.36757826805115,152.89099553115653,183.07463733010363,207.48633642788317,73.16946714055567,4.983973594280398,-23.16587599956487,46.667303658529065,-159.98286882558105,-158.4207938964299,82.39979712743896,-1109.3285108780694,536.7934172655855
